"id","monitor","region_id","genotype","treatment","temp","sex","start_datetime","stop_datetime","norm_sleep_time_all","norm_sleep_time_l","norm_sleep_time_d","norm_sleep_time_ZT0_4","norm_sleep_time_ZT16_20","norm_sleep_time_ZT20_24"
"2024-06-30 10:05:00|Monitor23.txt|07","M23",7,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.850758510807484,0.69965472987273,0.977629691513274,0.746155918652097,1.03636987450747,0.967959368880807
"2024-06-30 10:05:00|Monitor23.txt|09","M23",9,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.950875658481984,0.961635401385253,0.941841461734664,0.795899646562237,1.03154954950976,0.917806033705635
"2024-06-30 10:05:00|Monitor23.txt|10","M23",10,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.853605443916711,0.729803299213457,0.957553367491127,0.86222461710909,1.1568779994502,0.912790700188118
"2024-06-30 10:05:00|Monitor23.txt|11","M23",11,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.884447219266676,0.767229109429532,0.982866993432095,0.646668462831817,1.05565117449831,0.912790700188118
"2024-06-30 10:05:00|Monitor23.txt|14","M23",14,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.14494159876099,1.2184180437011,1.08324861354283,1.70786799158147,1.11831539946852,1.00808203702094
"2024-06-30 10:05:00|Monitor23.txt|15","M23",15,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.799039225989851,0.821288613074973,0.780357985904346,0.406240444599475,0.829095899605975,0.887714032600533
"2024-06-30 10:05:00|Monitor23.txt|16","M23",16,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.00639085411192,1.0364870218174,0.981121226125822,1.14410574193322,1.07493247448914,1.06826603923115
"2024-06-30 10:05:00|Monitor23.txt|17","M23",17,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.04150302912573,1.06143756196145,1.02476540878266,1.17726822720664,1.08939344948227,0.92783670074067
"2024-06-30 10:05:00|Monitor23.txt|19","M23",19,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.82655957937905,0.71316960578409,0.921765137712516,0.306752988779195,0.882119474580776,0.993036036468392
"2024-06-30 10:05:00|Monitor23.txt|20","M23",20,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.01635511999422,0.952278948831234,1.07015535874578,1.14410574193322,1.07975279948685,1.0231280375735
"2024-06-30 10:05:00|Monitor23.txt|21","M23",21,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.17293644100173,1.21529922618309,1.13736740003732,1.60838053576119,1.09903409947769,1.13848070847639
"2024-06-30 10:05:00|Monitor23.txt|22","M23",22,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.909595128398185,0.86495205832706,0.947078763653485,0.970002694247726,1.04601052450289,1.13346537495887
"2024-06-30 10:05:00|Monitor23.txt|23","M23",23,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.08847742542798,1.0832692845875,1.09285033372734,1.23530257643514,1.08457312448456,1.17358804309901
"2024-06-30 10:05:00|Monitor23.txt|24","M23",24,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.07187031562415,1.01465529919136,1.11990972697458,1.41769624543898,1.13759669945936,1.20869537772163
"2024-06-30 10:05:00|Monitor23.txt|25","M23",25,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.835100378706732,0.883664963435097,0.794324124354535,1.02803704347622,0.761611349638047,0.361104013261234
"2024-06-30 10:05:00|Monitor23.txt|26","M23",26,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.71505469926764,0.542674248133083,0.859790398339799,0.514018521738111,0.959244674544123,0.757315361145087
"2024-06-30 10:05:00|Monitor23.txt|27","M23",27,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.911967572655875,0.71316960578409,1.07888419527715,1.27675568302692,1.11831539946852,1.0833120397837
"2024-06-30 10:05:00|Monitor23.txt|28","M23",28,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.16771706363481,1.26416070063186,1.08674014815538,1.5669274291694,1.16169832444791,1.08832737330122
"2024-06-30 10:05:00|Monitor23.txt|29","M23",29,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.799513714841389,0.639357591191276,0.933985508856432,0.588634113603321,1.02672922451205,0.862637365012947
"2024-06-30 10:05:00|Monitor23.txt|30","M23",30,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.11362533455949,1.17683381012768,1.06055363856128,1.26017444039021,1.12313572446623,0.988020702950875
"2024-06-30 10:05:00|Monitor23.txt|31","M23",31,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",1.11931920077794,1.08119007290883,1.15133353848751,1.11923387797815,1.05565117449831,0.977990035915841
"2024-06-30 10:05:00|Monitor23.txt|32","M23",32,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.917186950022792,0.990744364886644,0.855425980074115,1.38453376016556,0.80499427461743,0.762330694662604
"2024-06-30 10:05:00|Monitor24.txt|01","M24",1,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.14067119909715,1.18930908019971,1.09983340295243,0.986583936884439,1.06047149949601,1.14349604199391
"2024-06-30 10:05:00|Monitor24.txt|03","M24",3,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.966533790582735,0.976189883135949,0.958426251144264,1.01145580083951,0.862838174589939,0.922821367223153
"2024-06-30 10:05:00|Monitor24.txt|04","M24",4,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.827983045933664,0.847278759058358,0.811781797417273,0.397949823281118,0.751970699642629,0.832545363907844
"2024-06-30 10:05:00|Monitor24.txt|05","M24",5,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.967482768285811,1.07703164955148,0.875502304096263,1.04461828611294,1.0026275995235,0.657008690794744
"2024-06-30 10:05:00|Monitor24.txt|06","M24",6,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.10508453523181,1.09886337217753,1.11030800679008,1.19384946984336,0.992986949528087,1.14851137551142
"2024-06-30 10:05:00|Monitor24.txt|07","M24",7,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.850758510807484,0.960595795545918,0.758535894575925,0.754446539970454,0.978525974534959,0.742269360592536
"2024-06-30 10:05:00|Monitor24.txt|08","M24",8,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.1250130669964,1.22673489041578,1.03960443088599,1.58350867180612,1.04601052450289,1.09334270681874
"2024-06-30 10:05:00|Monitor24.txt|09","M24",9,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.861197265541318,0.833763883146998,0.884231140627631,0.630087220195104,1.04601052450289,0.777376695215156
"2024-06-30 10:05:00|Monitor24.txt|10","M24",10,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.815646335793678,0.712129999944755,0.902561697343505,0.638377841513461,0.626642249702191,1.00808203702094
"2024-06-30 10:05:00|Monitor24.txt|11","M24",11,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.802360647950616,0.806734131324277,0.79868854262022,0.829062131835663,0.814634924612848,0.802453362802741
"2024-06-30 10:05:00|Monitor24.txt|12","M24",12,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.907222684140496,0.837922306504339,0.965409320369359,0.447693551191258,1.03636987450747,1.09835804033625
"2024-06-30 10:05:00|Monitor24.txt|13","M24",13,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.925253260498936,0.958516583867247,0.897324395424684,1.00316517952115,0.882119474580776,0.988020702950875
"2024-06-30 10:05:00|Monitor24.txt|14","M24",14,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.13070693321485,1.18930908019971,1.08150284623656,1.38453376016556,1.02672922451205,1.10838870737129
"2024-06-30 10:05:00|Monitor24.txt|15","M24",15,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.04340098453188,0.932526437883862,1.13649451638418,1.16068698456993,1.09421377447998,0.988020702950875
"2024-06-30 10:05:00|Monitor24.txt|16","M24",16,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.03153876324343,1.01465529919136,1.04571461645795,0.870515238427446,1.10867474947311,1.16857270958149
"2024-06-30 10:05:00|Monitor24.txt|17","M24",17,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.0424520068288,1.11757627728556,0.979375458819548,1.06949015006801,1.14241702445707,0.772361361697639
"2024-06-30 10:05:00|Monitor24.txt|18","M24",18,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.975074589910418,1.02193254006671,0.935731276162706,0.945130830292656,1.03154954950976,0.85762203149543
"2024-06-30 10:05:00|Monitor24.txt|19","M24",19,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.849809533104408,0.8514371824157,0.84844291084902,1.05290890743129,0.80499427461743,0.912790700188118
"2024-06-30 10:05:00|Monitor24.txt|20","M24",20,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.01161023147884,0.960595795545918,1.05444345298932,0.970002694247726,0.944783699550995,1.01811270405598
"2024-06-30 10:05:00|Monitor24.txt|21","M24",21,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",1.09037538083413,1.05519992692544,1.11990972697458,1.57521805048776,1.02190889951434,0.887714032600533
"2024-06-30 10:05:00|Monitor24.txt|22","M24",22,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.875906419938993,0.937724467080539,0.824002168561188,0.81248088919895,0.761611349638047,0.917806033705635
